period_days,frequency_per_day,fourier_power,semi_amplitude
131.93428736147564,0.007579530840684229,0.6904322146906432,0.18626272101864963
131.93560414977995,0.007579455192889022,0.6904668240040345,0.18626141147736272
131.93692096436928,0.007579379545093816,0.6905013823058169,0.18626009314733616
131.93823780524443,0.00757930389729861,0.6905358895999927,0.18625876603400054
131.93955467240622,0.007579228249503404,0.6905703458906924,0.18625743014278937
131.9408715658554,0.007579152601708198,0.6906047511819289,0.1862560854791373
131.94218848559274,0.007579076953912992,0.6906391054778863,0.18625473204848145
131.94350543161906,0.007579001306117786,0.690673408782674,0.18625336985626098
131.94482240393515,0.007578925658322579,0.6907076611004549,0.18625199890791674
131.94613940254177,0.007578850010527373,0.6907418624354349,0.18625061920889124
131.94745642743973,0.007578774362732167,0.6907760127918197,0.18624923076462993
131.94877347862985,0.00757869871493696,0.6908101121738903,0.18624783358057928
131.95009055611283,0.0075786230671417544,0.6908441605858741,0.18624642766218819
131.9514076598895,0.0075785474193465485,0.6908781580321054,0.186245013014907
131.95272478996068,0.007578471771551342,0.6909121045168976,0.18624358964418875
131.95404194632712,0.007578396123756136,0.6909460000445743,0.18624215755548756
131.9553591289896,0.00757832047596093,0.6909798446195561,0.18624071675426004
131.95667633794898,0.007578244828165723,0.6910136382462096,0.1862392672459645
131.95799357320593,0.007578169180370517,0.6910473809289662,0.1862378090360612
131.95931083476134,0.007578093532575311,0.691081072672289,0.18623634213001214
131.96062812261593,0.0075780178847801045,0.6911147134806414,0.18623486653328108
131.96194543677052,0.0075779422369848986,0.6911483033585296,0.18623338225133418
131.9632627772259,0.007577866589189693,0.6911818423105135,0.18623188928963888
131.96458014398286,0.007577790941394487,0.6912153303410886,0.1862303876536648
131.96589753704217,0.00757771529359928,0.6912487674548793,0.1862288773488832
131.96721495640463,0.007577639645804074,0.6912821536564776,0.1862273583807676
131.968532402071,0.007577563998008868,0.6913154889505292,0.18622583075479252
131.96984987404213,0.007577488350213661,0.6913487733416582,0.18622429447643524
131.97116737231875,0.007577412702418455,0.6913820068345857,0.18622274955117424
131.97248489690165,0.0075773370546232495,0.6914151894339681,0.18622119598449005
131.97380244779166,0.007577261406828043,0.6914483211445905,0.18621963378186493
131.97512002498954,0.007577185759032837,0.6914814019711845,0.1862180629487826
131.97643762849606,0.007577110111237631,0.691514431918546,0.18621648349072925
131.97775525831204,0.007577034463442424,0.6915474109914603,0.18621489541319217
131.97907291443826,0.007576958815647218,0.6915803391947661,0.18621329872166104
131.9803905968755,0.007576883167852012,0.6916132165333453,0.18621169342162683
131.98170830562455,0.007576807520056806,0.6916460430120795,0.1862100795185823
131.98302604068624,0.0075767318722615995,0.6916788186358507,0.1862084570180219
131.98434380206126,0.007576656224466394,0.6917115434095942,0.18620682592544247
131.9856615897505,0.007576580576671188,0.6917442173383096,0.1862051862463415
131.9869794037547,0.007576504928875981,0.6917768404269433,0.18620353798621903
131.98829724407463,0.007576429281080775,0.6918094126805379,0.18620188115057631
131.98961511071113,0.007576353633285569,0.691841934104061,0.18620021574491666
131.99093300366494,0.007576277985490362,0.6918744047026734,0.18619854177474499
131.99225092293688,0.007576202337695156,0.6919068244813639,0.18619685924556786
131.99356886852772,0.00757612668989995,0.6919391934453042,0.1861951681628933
131.99488684043826,0.007576051042104744,0.6919715115996014,0.1861934685322313
